timestamp,building,AQI,Temperature,Humidity,SO2,NOx,CO,Methane,Ammonia,CO2,Hydrogen,Benzene,LPG,Butane,Natural_Gas
30-12-2025 01:38,SOS,273,24.9,51,0.52,35.8,6.2,1606.6,42.1,805,98.3,1.28,218.2,349.2,562.3
30-12-2025 01:38,Anviksha,300,22.1,78,0.98,48,2,762.8,2.2,856,132.7,3.86,245.9,217.4,939.3
30-12-2025 01:38,SOT,500,21.6,78,0.6,36.7,11.7,943.2,25.7,1864,104.5,0.22,454.5,395.8,567.2
30-12-2025 01:38,SOS,500,19.9,87,0.9,97.1,9.4,582.3,28.9,1676,157.7,3.37,306.7,206.3,211.4
30-12-2025 01:38,Anviksha,401,27.3,56,0.97,43.3,45.5,1492.9,28.6,940,48.6,2.08,488.5,277.9,674.7
30-12-2025 01:38,SOT,500,28.5,81,0.57,43.4,30.4,1179,25.5,1537,25.5,1.98,265.2,145.9,307.2
30-12-2025 01:38,SOS,500,39.5,30,0.34,40.4,45.9,496.4,14.4,1919,46.4,4.23,300.5,61.9,630.7
30-12-2025 01:38,Anviksha,446,36,60,0.95,53.4,42.2,908,37.9,1088,49,3.4,88.1,499.1,129.8
30-12-2025 01:38,SOT,485,29.3,68,0.43,17.1,45.5,488.4,45.8,1458,199.5,1.1,156,170.2,992.7
30-12-2025 01:38,SOS,482,39.5,84,0.21,63,3.6,1119,1.8,1513,176.1,1.39,283.4,120.7,575.8
30-12-2025 01:38,Anviksha,253,32.7,58,0.85,21.8,32.2,1999.8,16.1,588,108.7,4.03,254.8,314.8,212.9
30-12-2025 01:38,SOT,425,28.4,70,0.22,52.4,27.7,1288.7,37.3,1156,22.3,1.57,236.9,316.3,816.7
30-12-2025 01:38,SOS,491,30.9,82,0.16,14.5,42.3,845.5,6.8,1533,122.9,2.27,153.8,99.9,225.3
30-12-2025 01:38,Anviksha,452,21.6,72,0.91,68.7,38.8,1537.3,49,1049,152.3,0.61,202.4,126.2,371.1
30-12-2025 01:38,SOT,500,34.5,77,0.71,94,7.7,1100.1,32.3,1455,118.8,0.41,419.9,323.1,321.7
30-12-2025 01:38,SOS,456,25.1,36,0.43,22.1,9.1,1066.9,48,1601,139.7,2.97,466.5,117.1,768.4
30-12-2025 09:49,Anviksha,276,22.8,53,0.96,72.8,19.3,579.9,32.8,474,122.9,0.82,415.8,447.2,509.5
30-12-2025 09:49,SOT,500,21.4,41,0.66,75.9,15.3,1706.7,13.7,1614,80.6,0.27,190.1,463.3,904.3
30-12-2025 09:49,SOS,288,32.5,81,0.7,94.2,1.9,1190.8,48.6,542,152.5,1.36,497.7,53.1,475.1
30-12-2025 09:49,Anviksha,182,32.6,66,0.69,15.5,5.7,856.3,39.9,563,71.1,4.5,284.9,189.6,831.9
30-12-2025 09:49,SOT,448,33.6,49,0.15,37.2,10.4,316.9,10.5,1480,55.5,0.95,144,267,567.8
30-12-2025 09:49,SOS,265,20.2,37,0.87,44.2,42,450,39.2,423,129.8,2.37,442.4,97.8,688.4
30-12-2025 09:49,Anviksha,500,26.3,67,0.07,92.4,40.1,995.7,47.2,1999,21.4,3.13,79.3,156.6,505.3
30-12-2025 09:49,SOT,424,28.2,75,0.29,98.8,49,737,48.3,701,51.4,1.07,187.4,393.8,445
30-12-2025 09:49,SOS,456,28.6,64,0.18,51.2,18.7,1185.2,18.6,1358,103.3,2.28,239.9,144.4,457.6
30-12-2025 09:49,Anviksha,356,22.4,56,0.55,81.5,11,389.5,49.2,826,82.3,4.36,369.5,421.6,119.7
30-12-2025 09:49,SOT,478,28.6,42,0.3,33.8,34.8,1630.7,19.4,1418,181.8,2.26,475.2,255.4,933.7
30-12-2025 09:49,SOS,215,38.5,69,0.42,28.3,13.8,777,6.6,563,176.6,4.29,293.1,361.3,638.6
30-12-2025 09:49,Anviksha,500,30,58,0.93,45.8,8,1947.9,23.8,1846,114.1,3.43,409.4,64.6,803.1
30-12-2025 09:49,SOT,345,38.9,61,0.68,31.7,30.5,310.3,9.4,918,140.6,2.41,105,328,477.4
30-12-2025 09:49,SOS,500,18.9,78,0.36,73.9,37.8,471.3,23.4,1546,16,3.06,435.6,465.6,905.8
30-12-2025 09:49,Anviksha,214,23.3,66,0.13,53,15.6,1896.4,46.1,408,14,3.94,206.3,167.9,738.5
30-12-2025 09:49,SOT,500,34.4,69,0.65,24.9,20.7,1827.2,21.2,1714,155.5,2.36,73.5,427.3,353.8
30-12-2025 09:49,SOS,433,25.9,49,0.75,83,29.5,1092.4,18.1,967,118.2,4.52,342,386.2,721.6
30-12-2025 09:49,Anviksha,390,36.3,82,0.95,12.9,23.8,1945.7,37.7,1253,136.3,3.48,210.4,92.7,460.4
30-12-2025 09:49,SOT,358,31.6,65,0.64,93.9,22.8,1571.9,46.9,661,101.8,4.35,335,200.7,877.6
30-12-2025 09:49,SOS,381,31.7,49,0.39,71.3,27.7,1444.4,21.1,858,30.7,1.14,363.9,71.8,174.3
30-12-2025 09:49,Anviksha,500,37.3,84,0.5,86.9,20.6,1467.6,27.9,1528,25.1,2.35,373.1,185.1,463
30-12-2025 09:49,SOT,273,28.5,37,0.32,60.7,17.5,540.1,35.2,574,50.5,3.75,454.5,118.4,853
30-12-2025 09:49,SOS,500,29.6,50,0.62,95.8,1.6,850.2,30.6,1521,188.1,0.37,313.6,85,340.6
30-12-2025 09:49,Anviksha,394,27.3,44,0.25,58,35.1,1028.7,34.5,938,120.3,1.19,298.8,80.2,422.5
30-12-2025 09:49,SOT,449,19.9,66,0.95,77.5,23.2,1920.6,7.6,1109,99.7,2.51,134.6,189.8,953.8
30-12-2025 09:49,SOS,369,28.6,65,0.81,40,39.3,1178.2,8.8,891,108.6,1.82,373,359.9,192.9
30-12-2025 09:49,Anviksha,283,30.5,60,0.56,44.6,18.8,1550.7,36.5,690,99.3,3.54,302.8,355.6,346.8
30-12-2025 09:49,SOT,375,22.3,42,0.52,24.3,41.4,1837.4,33.8,1001,183.3,3.1,497.9,284,496.4
30-12-2025 09:49,SOS,492,28.2,65,0.18,23,12.1,1447.5,45.4,1726,180,1.83,264.8,98.8,657.3
30-12-2025 09:50,Anviksha,500,36.6,85,0.15,80.2,40.2,1059.4,36.3,1546,45.7,3.62,81.9,76.1,158
30-12-2025 09:50,SOT,348,30.8,64,0.82,29.4,25.5,1022,39,977,53.4,1.2,81.5,141.5,574.2
30-12-2025 09:50,SOS,500,26.2,38,0.99,40.5,11.1,1094,8.9,1966,11.6,0.75,404.9,186.9,357.3
30-12-2025 09:50,Anviksha,500,23.2,33,0.27,46,48,1214.9,27.7,1732,98.2,3.52,133.2,230.7,983.9
30-12-2025 09:50,SOT,426,30.7,37,0.71,90.8,19.5,1130.1,21.5,973,53.1,3.49,442.3,163.4,251.9
30-12-2025 09:50,SOS,364,21.1,65,0.16,89.3,47.9,1025.3,25.8,531,176.5,1.71,145.9,459.1,651.5
30-12-2025 09:50,Anviksha,500,25.8,77,0.35,90.6,27.1,1753.3,9.4,1476,80.5,3.94,152.2,490.7,989.2
30-12-2025 09:50,SOT,500,32.8,51,0.12,97.8,14.9,1727,47.3,1928,192.5,2.23,87.6,364.4,163.6
30-12-2025 09:50,SOS,219,23.5,31,0.2,60.8,4.6,1524.5,8.6,465,111,4.15,333.5,361.5,739
30-12-2025 09:50,Anviksha,381,21.9,32,0.21,36.5,24.8,907.4,32.8,1100,90.5,3.52,420.9,484.9,624.7
30-12-2025 09:50,SOT,325,39.1,37,0.35,34.6,18.7,739.2,24.6,928,84,2.62,296.4,412.9,826.3
30-12-2025 09:50,SOS,323,28.4,65,0.81,65.5,4.5,964.3,35.1,830,136.3,1.9,294.1,454.8,992.7
30-12-2025 09:50,Anviksha,500,35.9,69,0.89,21.2,26.3,320.7,49.1,1663,118.5,3.84,359.6,216.5,945.5
30-12-2025 09:50,SOT,500,32.9,67,0.64,61.2,43.5,1823.7,11.3,1364,176.9,0.93,99.1,412,786.8
30-12-2025 09:50,SOS,500,36.3,37,0.38,90.1,6.3,389.3,28.7,1940,26.6,0.33,440.8,64.3,101.3
30-12-2025 09:50,Anviksha,500,33.3,30,0.1,85.4,36.2,1571.4,22.2,1856,88,0.51,359.9,265.5,991.8
30-12-2025 09:50,SOT,432,37.7,70,0.22,74.9,43.8,1949,23.1,918,40.1,2.63,204.1,356.5,720.4
30-12-2025 09:50,SOS,500,28.5,64,0.89,93.3,24.5,321.5,4.2,1371,164.4,1.48,414.8,454.7,811.4
30-12-2025 09:50,Anviksha,154,39.7,80,0.41,11.6,15,496.4,23.1,412,84.1,1.5,192.5,187.1,503.4
30-12-2025 09:50,SOT,286,26.4,62,0.64,64.1,36.9,676.7,1.3,438,180.4,3.17,235.2,436.3,240.5
30-12-2025 09:50,SOS,456,39.7,55,0.27,24,13,1373,41.2,1565,47.1,1.28,381.9,101.7,473.2
30-12-2025 09:50,Anviksha,314,27.6,49,0.63,69,44.1,1347.2,3.7,464,200,4.32,358.9,400.7,356.1
30-12-2025 09:50,SOT,478,24.8,71,0.69,66,9.8,1450.1,39,1409,75.7,0.6,168.6,103.1,673.6
30-12-2025 09:50,SOS,404,36.7,38,0.74,79.7,1.5,409.8,40.9,1098,96.4,4.61,131.1,251.5,445.2
30-12-2025 09:50,Anviksha,292,37.1,73,0.15,66.5,23.9,1753.8,32.3,570,111.1,0.53,375.5,466.1,869.6
30-12-2025 09:50,SOT,307,30.3,57,0.94,18.4,13.1,1606.3,27.2,976,87.8,2.22,331,491.2,579.1
30-12-2025 09:50,SOS,262,18.7,84,0.09,73.8,16.4,795.3,44.7,469,93.8,0.56,67.4,88.3,771.4
30-12-2025 09:50,Anviksha,500,32.9,85,0.34,99.9,39.7,798.3,40,1480,43.1,4.26,219.9,148.8,319.3
30-12-2025 09:50,SOT,294,26.8,71,0.88,40.1,26.9,358,27.8,685,174.5,4.41,215.5,226.5,887.8
30-12-2025 09:50,SOS,322,18.8,58,1,37.4,46.7,1876.5,16.3,650,98.1,1.03,435,71.7,119.1
30-12-2025 09:50,Anviksha,418,32.3,75,0.51,65.5,25,798.7,48.6,1058,90,3.62,97.9,412,467.1
30-12-2025 09:50,SOT,500,36.2,60,0.89,69.2,44.1,1637.5,33,1505,78.9,1.61,79.5,184.5,919.6
30-12-2025 09:50,SOS,473,37.9,75,0.35,75.5,4.2,1641.7,48.5,1392,99.4,2.94,114.8,352.2,300.3
30-12-2025 09:50,Anviksha,449,30.7,69,0.68,86.3,25.1,1081.2,39.8,1051,47.9,4.8,379.5,466.8,246.8
30-12-2025 09:50,SOT,211,18.4,73,0.93,47.3,3.8,600.6,30.4,492,71.8,4.69,395.7,311.2,589.3
30-12-2025 09:50,SOS,500,27,45,0.8,16.4,13.5,846.5,2.3,1818,67.9,1.44,136.3,468.5,393.1
30-12-2025 09:50,Anviksha,500,23,57,0.86,86.8,47.2,375.4,26.6,1562,68.7,3.18,366,233.3,556.6
30-12-2025 09:50,SOT,500,24.3,37,0.3,96.8,39.5,1425.2,8.5,1789,152.4,3.67,385.8,297.1,254.5
30-12-2025 09:50,SOS,257,32.6,53,0.18,27.9,35.4,1921.6,23.7,570,159.7,3.1,62.2,261.3,466.2
30-12-2025 09:50,Anviksha,500,23,60,0.79,90.4,30.9,636.9,5.8,1429,114.5,0.53,483.6,377.3,878.4
30-12-2025 09:50,SOT,226,29.3,66,0.47,53.6,1.2,911,21.6,553,132.7,2.09,384,311.8,981.7
30-12-2025 09:50,SOS,500,37.5,62,0.16,18,22.4,820.3,5.4,1991,38.6,4.36,206,83.9,399.4
30-12-2025 09:50,Anviksha,406,35.6,86,0.33,95.2,46.4,340.4,3,668,103.8,1.24,168,417.3,134
30-12-2025 09:50,SOT,259,20.3,44,0.13,22.2,31,1642.1,23.1,649,18.4,4.68,475.6,130.3,185.1
30-12-2025 09:50,SOS,500,33.3,61,0.45,99.3,35.5,522.8,1.9,1611,106.7,0.79,402.8,355.8,796.7
30-12-2025 09:50,Anviksha,216,33.9,80,0.84,47.9,1.5,1489.4,30.2,529,193.1,2.94,486,254.3,215.2
30-12-2025 09:50,SOT,221,29.2,61,0.55,13.6,18,1521.6,43.1,637,88.6,0.81,323.1,188.4,628.3
30-12-2025 09:50,SOS,256,38.9,32,0.93,12.5,34.4,1101.7,15.1,638,53.5,0.87,91.8,352.3,259.9
30-12-2025 09:50,Anviksha,261,30,30,0.49,56.5,30.5,1295.2,7.9,440,89.4,4.51,421.8,307.9,601.9
30-12-2025 09:50,SOT,500,31.4,56,0.49,95.3,49.5,1006.2,25.5,1527,137.3,2.62,224.1,287,504.3
30-12-2025 09:50,SOS,500,25.1,83,0.1,72.6,10,1240.7,32.3,1504,140.4,4.9,64.2,138.1,362.4
30-12-2025 09:54,Anviksha,347,38.1,86,0.47,98.3,15.6,457,39.2,655,61.1,0.91,328.3,479.2,969.5
30-12-2025 09:54,SOT,315,38.7,67,0.27,50.5,20.7,1094.5,21,782,121.6,0.77,408.1,179.4,892.4
30-12-2025 09:54,SOS,500,21.6,45,0.5,70.5,44.4,1382.9,38.1,1589,166.5,1.53,109,437.2,154.8
30-12-2025 09:54,Anviksha,494,37.2,67,0.33,11.5,18.2,609.6,5.5,1750,77.9,1.44,410.8,449.1,398.1
30-12-2025 09:54,SOT,309,23.4,62,0.27,35.7,8,1665.1,35.1,946,189.3,4.27,383.2,202.9,182.1
30-12-2025 09:54,SOS,500,34.7,43,0.3,84.8,2.2,811.6,21.2,1602,125,4.05,225.9,399.9,250
30-12-2025 09:54,Anviksha,500,22.9,81,0.51,60.2,14.1,668.5,20.1,1935,135.6,1.15,223.2,267.6,816.4
30-12-2025 09:54,SOT,350,39.2,52,0.78,93.6,31.1,1547.6,6.7,560,51.7,2.09,181.1,68.8,458.6
30-12-2025 09:54,SOS,480,26.1,78,0.35,58.6,5,1279.2,39.3,1516,190.6,2.81,240.6,333.8,694.6
30-12-2025 09:54,Anviksha,228,23.4,63,0.75,47.7,20,985.7,13.4,437,164.5,1.95,251.8,320,319
30-12-2025 09:54,SOT,367,18.3,72,0.41,84.5,39.5,316.9,41.4,628,89.8,3.05,268.8,257.4,544
30-12-2025 09:54,SOS,279,23.8,30,0.79,33.5,2.4,559.4,3.2,863,163,1.15,187.7,274.1,946.2
30-12-2025 09:54,Anviksha,500,22.9,69,0.39,70,43.4,1118.5,14.9,1728,34.4,3.99,125.2,68,770.5
30-12-2025 09:54,SOT,497,25.9,47,0.44,94.6,44.9,340.3,27.9,1044,155.3,3.96,384.4,96.8,885.8
30-12-2025 09:54,SOS,500,35.4,90,0.96,85.8,7.9,1625.2,1.6,1710,93.6,4.94,174,498.5,271.1
30-12-2025 09:54,Anviksha,320,28.3,63,0.14,80.4,48.1,379.4,9.6,408,93.7,1.81,422.9,279.1,156.2
30-12-2025 09:54,SOT,500,30.8,65,0.49,57.6,19,1638,39.9,1713,152.5,4.57,145.2,329.1,824.3
30-12-2025 09:54,SOS,351,19.8,37,0.59,17.1,47,585,27.6,901,175.8,1.41,383.5,298.8,115.5
30-12-2025 09:54,Anviksha,440,37.7,52,0.38,57.9,15.9,643.6,39.8,1271,75.1,0.18,274.7,318,708.3
30-12-2025 09:54,SOT,500,24.5,40,0.07,18.8,38.7,1706.1,28.7,1774,109.3,4.27,401.6,295.4,308.4
30-12-2025 09:54,SOS,255,25.7,78,0.49,47.2,2.4,767.2,39.9,698,176.6,3.41,249.1,243.9,333
30-12-2025 09:54,Anviksha,500,22.1,63,0.25,77.2,8.6,461.4,28.5,1960,47.5,4.52,132.2,433.6,492.1
30-12-2025 09:54,SOT,500,37.6,51,0.45,83.9,4.9,1311.6,37,1731,14.5,3,153.5,385.4,805.7
30-12-2025 09:54,SOS,500,18.8,37,0.94,64.1,48,848.8,22,1593,58.5,4.1,89.6,171.2,362.3
30-12-2025 09:55,Anviksha,349,39.6,55,0.95,54.3,49.6,1830.4,42.5,637,134.6,2.03,105.8,343.8,772
30-12-2025 09:55,SOT,270,33.5,33,0.31,81.6,13.9,500,12.5,468,94.3,2.29,98,108.1,716.4
30-12-2025 09:55,SOS,396,26.3,53,0.58,68.1,44.2,313.4,39.4,798,87.3,2.7,346.2,127.5,574.6
30-12-2025 09:55,Anviksha,397,33.2,53,0.97,42.6,34.5,1047.4,3.8,1019,151.7,2.25,264.4,124.3,835.4
30-12-2025 09:55,SOT,500,34.5,80,0.78,35.8,7.5,1954.6,8.4,1762,65.4,3.23,302.1,169.3,377
30-12-2025 09:55,SOS,500,25.9,79,0.08,81.1,28.1,1617.6,10.9,1451,141.2,2.17,256.9,105.2,565.6
30-12-2025 09:55,Anviksha,500,34.8,46,0.7,77,46.1,1798.2,10.2,1822,114.7,0.73,408.8,470.1,958.9
30-12-2025 09:55,SOT,468,33.1,72,0.18,66.5,48.2,1139,15.5,1080,91.1,4.99,395,206.7,714.7
30-12-2025 09:55,SOS,500,22.7,79,0.35,26,38.5,345.1,49.4,1535,101.9,4.02,125.1,144,646.5
30-12-2025 09:55,Anviksha,457,39.9,61,0.38,21.5,37.7,1803.5,37,1383,62.5,0.93,165.9,328.6,103.6
30-12-2025 09:55,SOT,327,18.2,55,0.25,21.5,44,1086.8,17.6,817,199.9,3.56,148.3,148.6,965.7
30-12-2025 09:55,SOS,234,32,35,0.57,58.1,5.9,329.6,10.3,519,188.2,1.63,113.3,316.9,418.8
30-12-2025 09:55,Anviksha,338,31.2,32,0.3,88.3,9.6,495.6,10.2,734,130,2.54,297.3,120.7,841.8
30-12-2025 09:55,SOT,418,37.7,46,0.48,61.5,40.8,765.1,1.1,957,48,2.38,75.8,213.5,401.3
30-12-2025 09:55,SOS,292,18.6,58,0.93,79.4,9.9,787.9,46.4,575,91.5,3.71,482.4,66.8,309.8
30-12-2025 09:55,Anviksha,500,29,85,0.28,50.1,19.5,682.6,35.6,1645,164.9,4.14,305.4,460,731.8
30-12-2025 09:55,SOT,500,34.3,88,0.39,73.5,31.6,824.6,30.5,1591,52.1,2.99,93.4,267.4,362.6
30-12-2025 09:55,SOS,426,26.4,59,0.69,89.5,31.3,1199.5,44.9,891,95.6,1.15,377.2,105.3,702.8
30-12-2025 09:55,Anviksha,500,30.2,41,0.44,82.2,37,624.1,36.3,1988,95.5,4.88,447.4,452,445.1
30-12-2025 09:55,SOT,360,30,41,0.43,71.1,15.1,932.7,20.6,877,173.7,0.68,222,116,656.7
30-12-2025 09:55,SOS,320,33.6,64,0.69,75.3,36.9,640.3,43.9,505,189.5,1.51,445.6,340.2,447
30-12-2025 09:55,Anviksha,245,38.1,68,0.13,24.3,26.8,938,47.3,616,152,4.64,270.7,363.2,859.4
30-12-2025 09:55,SOT,257,23.8,90,0.99,64.1,17.6,1441.6,6,465,27.2,0.58,260,492.5,191.8
30-12-2025 09:55,SOS,371,32.9,83,0.8,34.2,39.9,1957.8,37.9,928,49.5,1.23,383.8,256.4,833.2
30-12-2025 09:55,Anviksha,231,21.4,30,0.18,42.5,20.4,1140.5,16.6,499,79.5,4,355.6,57.1,335.2
30-12-2025 09:55,SOT,280,28.5,81,0.28,68.7,32.7,1985.9,8.8,436,181.8,4.26,87.6,337.2,266.5
30-12-2025 09:55,SOS,486,38.8,39,0.47,30.6,23.6,1427.6,7.9,1552,149.6,1.36,370.1,191.8,423.7
30-12-2025 09:55,Anviksha,433,38,83,0.23,91.8,2.2,1760,11.4,1154,154.8,2.15,375,481.1,948.1
30-12-2025 09:55,SOT,255,24.6,57,0.48,19.1,47.9,542.4,9.6,503,92.5,1.79,160,418.9,751.2
30-12-2025 09:55,SOS,500,24.4,50,0.96,75,25.4,450.7,1.9,1616,159.7,0.39,139.8,81.3,266.7
