timestamp,building,AQI,Temperature,Humidity,SO2,NOx,CO,Methane,Ammonia,CO2,Hydrogen,Benzene,LPG,Butane,Natural_Gas
01-01-2026 09:45,Anviksha,500,39.6,61,0.43,82.8,29.5,1033.7,46.3,1597,32.1,4.54,445.1,224.2,350.5
01-01-2026 09:45,Anviksha,331,27.6,74,0.69,50.6,17.9,1250.3,2.9,848,144.3,2.64,266.2,191.2,782.9
01-01-2026 09:45,Anviksha,313,30.3,83,0.88,36,26.2,1859.6,43.8,790,119,1.36,380.3,335.4,905.3
01-01-2026 09:45,Anviksha,315,39,47,0.1,36.7,39.3,1379.8,16.4,722,50.3,1.61,187.6,186.6,277.5
01-01-2026 09:45,Anviksha,225,27,34,0.62,48.5,15.1,725.2,44.6,463,60.7,3.17,257.7,259.2,874.2
01-01-2026 09:45,Anviksha,314,19.7,49,0.5,80.5,1.9,1987.2,6.3,736,66.1,0.94,268.9,476.3,812
01-01-2026 09:45,Anviksha,475,22.7,76,0.46,48.4,43.5,1301.1,13.4,1245,128.4,3.52,499.5,351.6,285.3
01-01-2026 09:45,Anviksha,500,38.5,59,0.53,87.8,38,1919.7,15.8,1151,193.8,1.23,285.7,468.8,108.8
2026-01-01 09:51:45,Anviksha,295,25.0,57,0.71,15.7,43.1,1655.4,47.0,714,44.6,4.62,102.0,491.6,234.6
2026-01-01 09:51:48,Anviksha,500,24.7,50,0.07,22.8,33.1,1458.9,34.4,1892,198.2,0.76,151.4,277.4,366.1
2026-01-01 09:51:51,Anviksha,209,36.8,52,0.48,32.0,10.7,1294.7,20.7,541,160.0,2.09,231.3,397.9,221.1
2026-01-01 09:51:54,Anviksha,500,24.4,64,0.79,66.8,46.9,1445.7,22.8,1918,14.4,2.64,415.9,379.4,687.7
2026-01-01 09:51:57,Anviksha,444,31.4,41,0.1,25.1,6.3,447.5,2.5,1570,142.8,4.72,461.7,150.1,331.6
2026-01-01 09:52:01,Anviksha,500,39.4,65,0.15,75.5,14.7,982.7,27.5,1479,91.7,2.09,323.2,352.8,323.5
2026-01-01 09:52:04,Anviksha,500,20.1,40,0.85,34.0,19.9,561.0,49.4,1791,49.7,2.01,203.7,195.1,761.1
2026-01-01 09:52:07,Anviksha,406,23.1,72,0.53,52.0,25.4,1516.7,5.5,1086,57.6,1.9,198.2,428.2,805.4
2026-01-01 09:52:10,Anviksha,405,18.3,37,0.44,51.5,19.7,313.4,49.4,1135,128.7,0.87,412.6,357.5,938.1
2026-01-01 09:52:13,Anviksha,370,22.3,76,0.07,77.4,14.3,1428.3,21.8,899,85.9,3.16,348.5,379.1,789.2
2026-01-01 09:52:16,Anviksha,283,23.9,88,0.8,54.7,34.7,316.5,15.5,496,132.0,3.32,326.6,209.7,338.8
2026-01-01 09:52:19,Anviksha,500,24.6,48,0.17,48.5,1.1,586.1,33.1,1947,126.1,1.06,421.9,480.8,363.5
2026-01-01 09:52:22,Anviksha,300,24.7,56,0.88,32.6,47.8,644.9,33.8,587,193.8,0.4,146.7,228.0,766.3
2026-01-01 09:52:25,Anviksha,307,30.8,37,0.91,23.3,19.2,309.9,40.8,899,174.3,4.54,62.8,329.5,226.5
2026-01-01 09:52:28,Anviksha,361,20.6,42,0.11,82.9,24.5,580.8,15.0,747,160.4,2.01,439.9,430.6,571.8
2026-01-01 09:52:31,Anviksha,500,19.8,74,0.25,42.5,10.6,1219.3,4.1,1788,76.3,1.05,402.4,367.4,902.4
2026-01-01 09:52:34,Anviksha,500,26.6,48,0.67,43.9,43.9,1825.6,15.5,1892,146.6,2.67,241.4,148.7,588.5
2026-01-01 09:52:37,Anviksha,351,28.2,48,0.88,81.0,13.3,1491.6,46.1,777,78.2,0.99,306.7,351.9,662.7
2026-01-01 09:52:40,Anviksha,439,24.8,54,1.0,71.1,42.6,387.1,16.5,948,170.7,0.77,132.0,323.4,975.6
2026-01-01 09:52:43,Anviksha,478,21.6,67,0.13,97.5,38.1,910.6,36.4,1018,136.8,3.38,308.4,84.8,398.2
2026-01-01 09:52:46,Anviksha,237,30.0,59,0.43,24.5,35.8,1673.0,33.9,498,119.6,4.14,418.0,277.5,452.7
2026-01-01 09:52:49,Anviksha,403,22.6,40,0.68,41.0,34.8,1775.1,15.6,1059,115.2,4.16,75.4,171.8,891.0
2026-01-01 09:52:52,Anviksha,353,36.8,56,0.58,73.1,1.7,832.6,31.2,936,61.0,0.12,174.6,257.0,371.4
2026-01-01 09:52:55,Anviksha,334,36.9,49,0.78,47.6,30.2,631.3,23.6,776,185.1,4.85,275.3,457.0,176.3
2026-01-01 09:52:58,Anviksha,306,36.0,38,0.08,91.9,6.1,372.7,41.3,621,139.3,1.24,408.5,242.5,713.6
2026-01-01 09:53:01,Anviksha,315,29.9,59,0.88,95.3,2.5,1427.4,29.6,634,58.8,2.41,326.6,192.5,558.8
2026-01-01 09:53:04,Anviksha,500,31.5,34,0.57,79.3,16.5,1334.8,20.9,1641,186.6,0.77,406.8,66.6,166.1
2026-01-01 09:53:07,Anviksha,496,36.0,83,0.66,22.8,20.8,1624.6,48.7,1653,52.7,1.68,255.8,371.6,296.6
2026-01-01 09:53:10,Anviksha,500,35.6,38,0.17,66.4,45.2,430.2,24.8,1478,153.8,3.27,445.2,374.5,829.9
2026-01-01 09:53:14,Anviksha,377,30.7,39,0.37,40.5,2.2,1453.7,41.4,1233,95.8,1.65,295.5,443.1,921.0
2026-01-01 09:53:17,Anviksha,500,31.5,75,0.92,52.0,5.3,1194.9,35.8,1712,47.7,1.23,235.2,479.8,615.6
2026-01-01 09:53:20,Anviksha,305,23.0,32,0.75,13.3,31.8,677.2,20.2,855,188.9,0.54,190.8,247.8,599.1
2026-01-01 09:53:23,Anviksha,464,30.5,50,0.52,72.3,47.8,1097.8,37.1,1018,44.0,3.11,211.1,230.4,162.0
2026-01-01 09:53:26,Anviksha,344,28.0,75,0.28,48.5,4.6,365.9,16.5,1038,63.5,2.11,461.2,188.1,859.6
2026-01-01 09:53:29,Anviksha,415,39.1,88,0.43,17.0,8.0,1278.2,7.3,1477,75.1,1.57,476.7,439.1,845.2
2026-01-01 09:53:32,Anviksha,249,35.0,64,0.5,75.9,7.2,1676.0,21.5,462,151.1,1.63,61.7,108.5,141.1
2026-01-01 09:53:35,Anviksha,407,25.2,80,0.33,92.7,5.1,1894.8,47.4,1018,171.9,3.87,88.6,235.0,660.9
2026-01-01 09:53:38,Anviksha,500,19.0,44,0.32,54.4,32.7,1400.7,32.6,1870,26.7,2.5,58.8,190.3,213.5
2026-01-01 09:53:41,Anviksha,409,27.3,59,0.68,94.9,42.6,647.5,25.5,700,187.1,0.81,325.0,435.7,662.7
2026-01-01 09:53:44,Anviksha,500,21.0,50,0.92,71.6,34.6,1753.4,14.0,1567,179.1,1.37,190.9,499.2,671.6
2026-01-01 09:53:47,Anviksha,438,34.5,60,0.07,83.4,27.2,1592.3,44.9,1032,35.5,3.03,129.1,76.5,725.4
2026-01-01 09:53:50,Anviksha,382,38.9,82,0.76,85.9,47.9,838.3,23.8,597,70.9,1.13,311.5,271.1,819.6
2026-01-01 09:53:53,Anviksha,290,28.2,32,0.27,44.9,47.2,1171.8,32.5,503,14.6,4.92,95.9,310.8,523.3
2026-01-01 09:53:56,Anviksha,500,18.8,68,0.57,56.7,38.6,923.3,3.1,1991,169.5,3.71,141.5,304.7,143.6
2026-01-01 09:53:59,Anviksha,345,33.5,47,0.85,33.7,7.7,1011.6,13.2,1083,179.6,0.31,465.5,499.9,707.4
2026-01-01 09:54:02,Anviksha,500,23.4,63,0.3,42.6,48.8,1128.4,18.1,1618,94.5,3.68,461.5,164.8,223.7
2026-01-01 09:54:05,Anviksha,456,30.8,77,0.22,27.1,36.5,974.7,36.2,1361,138.6,4.11,217.9,350.7,127.4
2026-01-01 09:54:08,Anviksha,434,18.2,31,0.95,74.4,26.6,304.1,43.8,1038,100.9,3.5,302.5,350.4,290.4
2026-01-01 09:54:11,Anviksha,500,33.4,64,0.09,86.8,37.9,763.3,41.4,1228,120.2,3.59,322.5,265.2,923.2
2026-01-01 09:54:14,Anviksha,500,28.6,56,0.56,51.3,49.2,1685.7,15.4,1675,56.3,1.44,82.6,102.1,853.8
2026-01-01 09:54:18,Anviksha,456,25.1,32,0.48,82.6,14.8,1301.6,27.0,1190,156.2,4.3,270.9,54.3,819.2
2026-01-01 09:54:21,Anviksha,469,32.0,71,0.77,36.9,17.9,421.1,30.3,1482,121.9,1.2,57.8,336.0,434.4
2026-01-01 09:57:11,Anviksha,359,37.6,64,0.21,83.0,24.5,1679.0,20.6,735,52.9,1.74,327.3,380.5,923.8
2026-01-01 09:57:14,Anviksha,441,19.2,89,0.63,62.9,30.4,962.0,11.1,1117,175.9,4.8,365.7,395.8,107.1
2026-01-01 09:57:17,Anviksha,470,20.2,78,0.33,69.1,26.7,985.8,47.1,1238,61.7,2.61,353.4,492.6,935.9
2026-01-01 09:57:20,Anviksha,500,25.0,78,0.67,29.6,12.2,476.5,15.5,1854,84.4,0.53,66.7,373.3,558.7
2026-01-01 09:57:23,Anviksha,322,20.1,85,0.61,91.3,19.1,1905.7,28.0,563,97.2,3.68,175.4,371.6,893.3
2026-01-01 09:57:26,Anviksha,435,18.6,52,0.89,33.8,1.0,382.4,21.8,1492,105.6,2.41,472.1,207.8,150.5
2026-01-01 09:57:30,Anviksha,292,38.6,62,0.07,50.4,44.9,930.1,30.2,502,56.5,3.98,406.7,331.8,121.0
2026-01-01 09:57:33,Anviksha,347,29.2,76,0.84,87.4,26.2,1270.7,32.9,622,108.0,2.75,366.2,483.2,494.0
2026-01-01 09:57:36,Anviksha,305,20.0,81,0.95,46.8,31.8,1073.6,31.7,646,105.3,0.61,449.1,424.5,697.1
2026-01-01 09:57:39,Anviksha,407,34.8,32,0.37,98.5,17.9,1585.2,47.1,878,129.2,1.16,250.5,180.4,597.1
2026-01-01 09:57:42,Anviksha,370,29.2,45,0.64,54.4,46.0,564.6,27.0,760,107.4,0.81,401.6,53.3,776.9
2026-01-01 09:57:45,Anviksha,500,31.9,53,0.29,57.9,38.8,1507.1,42.1,1671,56.4,4.55,343.6,367.4,497.1
2026-01-01 09:57:48,Anviksha,493,34.7,76,0.37,21.4,39.8,1660.2,45.0,1512,175.1,1.62,310.2,477.3,786.9
2026-01-01 09:57:51,Anviksha,371,38.2,71,0.61,14.2,8.3,973.1,19.5,1309,195.1,0.16,55.2,466.9,368.7
2026-01-01 09:57:54,Anviksha,357,21.6,48,0.51,59.8,38.8,1540.7,27.5,738,33.7,0.42,232.9,396.1,636.5
2026-01-01 09:57:57,Anviksha,272,21.0,36,0.08,10.8,8.1,1620.0,37.0,954,183.3,3.46,135.8,179.6,660.1
2026-01-01 09:58:00,Anviksha,349,31.5,44,0.59,97.9,10.8,900.7,49.7,697,74.8,1.38,237.6,163.0,784.5
2026-01-01 09:58:03,Anviksha,500,28.3,68,0.76,92.3,35.6,717.4,47.7,1716,43.3,4.05,351.2,405.1,721.8
2026-01-01 09:58:06,Anviksha,500,22.1,90,0.24,79.1,47.3,1169.7,1.7,1205,74.4,4.3,458.0,100.6,228.7
2026-01-01 09:58:09,Anviksha,485,38.8,59,0.37,88.6,13.4,1346.5,21.6,1286,174.8,3.2,342.3,131.7,715.2
2026-01-01 09:58:12,Anviksha,500,38.6,86,0.99,22.0,23.6,1149.0,32.4,1679,180.6,3.99,316.6,416.2,352.7
2026-01-01 09:58:15,Anviksha,165,19.1,31,0.48,25.7,1.8,891.9,39.9,474,115.6,4.12,315.7,456.1,414.3
2026-01-01 09:58:18,Anviksha,300,35.9,87,0.37,54.3,44.9,1185.9,40.9,499,121.9,1.94,198.7,168.1,237.2
2026-01-01 09:58:22,Anviksha,343,28.2,57,0.72,38.9,13.0,338.6,28.5,1007,113.9,4.59,399.7,159.9,564.1
2026-01-01 09:58:25,Anviksha,500,24.6,74,0.72,80.0,20.1,1533.8,30.5,1465,80.5,4.46,294.8,279.9,977.1
2026-01-01 09:58:28,Anviksha,469,20.8,77,0.24,37.5,4.9,1888.3,20.4,1603,79.4,4.23,186.2,189.0,551.2
2026-01-01 09:58:31,Anviksha,500,37.7,58,0.88,92.1,47.0,497.3,32.9,1770,117.9,3.2,292.8,370.2,572.0
2026-01-01 09:58:34,Anviksha,500,20.8,56,0.18,95.6,31.8,736.9,38.8,1735,168.5,2.43,95.9,479.3,507.5
2026-01-01 09:58:37,Anviksha,348,33.9,54,0.61,61.7,7.5,1273.7,9.3,939,166.9,0.4,404.7,381.0,271.3
2026-01-01 09:58:40,Anviksha,288,20.8,74,0.89,19.7,22.9,1158.7,26.6,817,168.4,3.19,451.5,72.8,169.8
2026-01-01 09:58:43,Anviksha,500,36.8,51,0.9,88.3,14.3,1616.7,45.6,1355,73.8,3.56,436.8,208.1,353.9
2026-01-01 09:58:46,Anviksha,385,30.0,65,0.17,95.4,21.4,826.9,10.5,789,82.5,3.08,155.1,462.0,809.9
2026-01-01 09:58:49,Anviksha,454,21.6,65,0.28,41.7,6.7,1774.8,1.5,1501,179.9,0.24,330.7,128.9,739.2
2026-01-01 09:58:52,Anviksha,401,18.0,78,0.55,90.6,8.3,1488.6,39.5,972,113.6,3.61,214.0,422.3,596.0
2026-01-01 09:58:55,Anviksha,500,25.3,47,0.5,35.6,33.4,746.6,18.4,1794,42.1,4.7,120.5,136.8,659.5
2026-01-01 09:58:58,Anviksha,361,28.5,60,0.86,41.4,9.5,1151.5,19.9,1085,24.5,0.64,214.3,305.0,555.0
2026-01-01 09:59:01,Anviksha,387,24.5,73,0.92,10.6,33.8,1298.7,35.7,1176,50.3,1.59,171.5,406.3,329.6
2026-01-01 09:59:04,Anviksha,399,27.2,38,0.51,68.4,36.7,1531.7,32.7,873,22.3,4.8,384.7,164.3,503.0
2026-01-01 09:59:07,Anviksha,500,35.7,69,0.74,60.2,26.8,1923.6,31.8,1740,90.7,2.46,280.2,194.3,972.7
2026-01-01 09:59:10,Anviksha,240,26.0,32,0.31,31.9,43.5,1017.2,33.7,408,79.4,3.99,300.7,70.7,534.8
2026-01-01 09:59:13,Anviksha,200,31.3,37,0.28,37.7,9.3,1171.4,25.9,488,179.0,1.75,467.0,164.8,525.6
2026-01-01 09:59:16,Anviksha,388,19.6,36,0.92,68.6,23.4,1315.7,23.4,918,12.0,1.87,140.9,86.8,265.5
2026-01-01 09:59:19,Anviksha,359,20.7,82,0.88,36.8,17.2,1823.3,47.5,1043,123.7,4.9,132.1,359.2,673.3
2026-01-01 09:59:22,Anviksha,500,25.6,50,0.71,26.8,16.3,391.1,47.4,1781,79.8,0.3,396.8,479.8,334.1
2026-01-01 09:59:25,Anviksha,387,26.1,71,0.39,87.6,17.8,756.9,12.0,866,144.3,3.45,344.9,111.8,537.2
2026-01-01 09:59:28,Anviksha,464,31.8,64,0.89,38.3,18.2,1202.5,5.8,1446,137.9,4.7,228.1,231.0,263.9
2026-01-01 09:59:31,Anviksha,362,25.7,69,0.13,69.5,6.1,403.3,16.4,975,33.2,2.16,435.8,461.1,501.4
2026-01-01 09:59:34,Anviksha,438,28.3,68,0.51,23.3,31.1,528.1,17.0,1342,77.4,4.19,293.7,459.5,178.1
2026-01-01 09:59:37,Anviksha,347,38.6,42,0.48,38.6,43.8,1526.9,30.6,785,140.2,4.79,155.3,168.9,624.3
2026-01-01 09:59:41,Anviksha,500,28.1,49,0.14,18.7,37.4,1028.4,2.7,1671,43.4,3.57,361.6,71.0,770.9
2026-01-01 09:59:44,Anviksha,500,26.7,47,0.38,73.5,39.0,1316.4,34.6,1684,90.8,4.73,247.2,105.8,948.7
2026-01-01 09:59:47,Anviksha,453,25.2,49,0.21,49.1,1.4,1166.8,25.2,1499,115.9,2.04,422.9,494.2,667.4
2026-01-01 09:59:50,Anviksha,490,28.3,68,0.66,32.7,11.2,354.0,26.3,1648,146.9,3.97,56.7,253.3,724.5
2026-01-01 09:59:53,Anviksha,447,35.7,86,0.59,58.1,42.0,1697.1,32.0,1081,10.6,4.05,201.1,344.3,609.2
2026-01-01 09:59:56,Anviksha,490,33.1,50,0.92,37.6,33.9,1203.1,13.3,1427,183.4,1.63,361.0,181.0,770.6
2026-01-01 09:59:59,Anviksha,278,28.8,45,0.26,80.7,8.8,1869.9,25.9,548,99.1,1.1,364.4,279.1,286.1
2026-01-01 10:00:02,Anviksha,484,20.5,79,0.93,54.9,21.6,1680.9,12.3,1397,194.9,1.62,150.2,146.9,969.4
2026-01-01 10:00:05,Anviksha,500,34.9,37,0.66,90.8,28.6,1320.2,22.2,1740,51.2,4.38,455.9,303.9,227.6
2026-01-01 10:00:08,Anviksha,500,22.0,72,0.73,28.1,7.6,348.9,40.0,1962,164.0,4.1,341.3,327.6,803.4
2026-01-01 10:00:11,Anviksha,500,22.7,59,0.95,65.2,47.1,1536.1,9.7,1786,192.8,0.81,127.2,58.1,422.4
2026-01-01 10:00:14,Anviksha,432,33.5,45,0.28,25.9,28.5,1475.9,44.7,1333,174.5,0.71,417.5,212.8,404.8
2026-01-01 10:00:17,Anviksha,500,34.6,62,0.47,34.7,15.5,1747.9,3.1,1863,53.1,4.08,214.1,227.7,155.7
2026-01-01 10:00:20,Anviksha,293,20.2,55,0.46,66.6,44.2,584.5,25.9,400,19.5,1.4,172.0,129.3,493.5
2026-01-01 10:00:23,Anviksha,381,34.6,60,0.93,39.8,17.4,493.7,3.2,1109,40.8,1.22,485.2,492.1,860.1
2026-01-01 10:00:26,Anviksha,387,38.0,51,0.47,43.5,8.0,1031.6,19.7,1205,172.7,0.18,472.6,60.9,510.4
2026-01-01 10:00:29,Anviksha,500,36.8,75,0.76,38.9,49.6,1243.3,21.4,1392,47.5,1.7,111.1,277.0,260.1
2026-01-01 10:00:32,Anviksha,500,18.6,77,0.49,98.7,42.9,839.1,14.5,1078,157.5,2.2,201.0,358.8,707.5
2026-01-01 10:00:35,Anviksha,376,36.4,38,0.13,90.9,39.6,587.4,31.0,638,199.8,4.81,191.1,183.9,586.0
2026-01-01 10:00:38,Anviksha,268,20.2,60,0.72,26.6,17.3,1123.9,37.4,746,192.0,2.2,292.5,356.3,760.2
2026-01-01 10:00:41,Anviksha,500,34.4,72,0.82,59.7,47.7,682.9,17.9,1542,112.9,3.9,248.2,201.9,627.1
2026-01-01 10:00:44,Anviksha,313,38.3,89,0.64,32.4,22.8,1232.8,39.1,850,176.5,0.6,215.6,388.2,931.6
2026-01-01 10:00:47,Anviksha,268,19.2,69,0.6,30.7,30.7,1710.6,9.2,617,18.5,0.39,388.4,163.5,976.9
2026-01-01 10:00:50,Anviksha,500,25.9,81,0.66,76.1,26.6,1114.4,20.2,1937,148.4,4.43,344.6,318.7,600.1
2026-01-01 10:00:53,Anviksha,402,29.8,73,0.55,23.9,28.0,1395.5,25.5,1220,90.7,2.06,192.0,422.0,827.9
2026-01-01 10:00:56,Anviksha,389,31.1,87,0.89,98.9,47.6,1499.2,8.9,545,90.3,2.72,283.8,283.9,571.6
2026-01-01 10:00:59,Anviksha,372,25.8,40,0.88,34.0,3.0,1188.5,25.9,1224,198.0,2.9,458.6,211.1,841.5
2026-01-01 10:01:02,Anviksha,500,30.0,61,0.43,18.0,32.0,566.5,44.0,1675,108.7,3.66,100.8,466.5,700.1
2026-01-01 10:01:05,Anviksha,500,19.5,87,0.11,71.8,49.3,1746.2,47.2,1203,129.3,1.72,93.2,300.1,860.0
2026-01-01 10:01:09,Anviksha,500,27.2,58,0.92,51.5,29.0,1246.8,18.9,1503,62.5,3.8,206.4,338.3,318.0
2026-01-01 10:01:12,Anviksha,356,21.7,40,0.06,51.1,3.4,1173.3,16.0,1089,44.3,3.57,245.2,368.2,214.5
2026-01-01 10:01:15,Anviksha,325,30.9,54,0.42,60.8,33.5,1788.4,48.5,650,11.6,4.59,465.4,352.5,389.1
2026-01-01 10:01:18,Anviksha,293,34.6,52,0.42,76.2,7.2,736.4,9.5,641,47.4,3.57,126.5,267.6,511.5
2026-01-01 10:01:21,Anviksha,500,25.8,58,0.3,56.4,45.9,1437.4,15.0,1676,81.0,1.82,405.8,471.7,681.5
2026-01-01 10:01:24,Anviksha,225,25.2,75,0.65,33.3,32.7,1981.0,27.5,414,86.5,1.05,92.4,65.7,191.8
2026-01-01 10:01:27,Anviksha,340,30.3,66,0.2,36.3,1.3,707.8,45.1,1123,128.3,3.57,349.7,296.9,120.3
2026-01-01 10:01:30,Anviksha,500,20.6,44,0.79,67.4,12.8,625.3,11.2,1790,130.0,4.3,316.4,221.0,758.1
2026-01-01 10:01:33,Anviksha,500,35.3,72,0.94,72.3,14.1,1384.2,33.1,1841,64.2,2.97,459.4,348.0,427.8
2026-01-01 10:01:36,Anviksha,377,30.4,67,0.14,75.3,43.6,490.3,5.2,703,144.4,2.56,188.5,124.3,693.8
2026-01-01 10:01:39,Anviksha,500,26.5,76,0.85,93.5,26.1,1865.3,4.9,1801,52.1,1.36,285.2,70.1,554.0
2026-01-01 10:01:42,Anviksha,368,25.2,37,0.97,46.3,38.0,472.3,38.4,850,122.9,1.25,298.2,227.1,870.7
2026-01-01 10:01:45,Anviksha,500,26.5,38,0.65,57.1,11.8,818.7,34.1,1623,58.3,2.03,499.2,179.7,818.1
2026-01-01 10:01:48,Anviksha,319,39.8,54,0.18,28.9,19.7,1820.4,8.8,939,196.2,4.56,322.8,453.6,125.2
2026-01-01 10:01:51,Anviksha,346,26.6,40,0.63,85.2,41.3,1976.6,4.9,517,46.5,0.43,206.0,89.5,851.4
2026-01-01 10:01:54,Anviksha,500,35.9,65,0.29,73.4,23.3,814.1,22.7,1891,74.5,4.28,292.2,249.0,997.2
2026-01-01 10:01:57,Anviksha,313,33.1,37,0.71,80.7,7.9,1647.5,12.8,675,16.0,1.59,401.3,205.6,252.7
2026-01-01 10:02:00,Anviksha,484,20.9,50,0.79,58.4,31.5,1592.6,24.3,1302,75.4,3.96,107.7,131.9,553.1
2026-01-01 10:02:03,Anviksha,500,28.3,87,0.42,93.0,19.2,1939.4,12.6,1432,18.3,2.58,457.7,348.0,109.3
2026-01-01 10:02:06,Anviksha,365,30.8,51,0.13,56.5,37.5,1164.8,8.3,817,139.8,2.32,492.6,224.5,966.7
2026-01-01 10:02:09,Anviksha,441,21.7,54,0.64,31.0,33.5,1890.0,32.0,1285,102.0,3.46,433.9,127.2,384.3
2026-01-01 10:02:12,Anviksha,225,36.2,82,0.95,37.8,1.4,732.6,14.3,624,130.2,3.1,113.1,433.2,901.5
2026-01-01 10:02:15,Anviksha,223,27.1,42,1.0,21.5,37.6,528.6,48.3,423,78.8,1.43,58.0,251.8,703.4
2026-01-01 10:02:18,Anviksha,500,21.7,82,0.29,26.5,44.1,1945.4,47.2,1801,33.6,0.51,335.3,313.8,835.7
2026-01-01 10:02:21,Anviksha,309,39.0,40,0.92,66.6,10.3,483.5,39.0,717,86.7,4.69,305.2,53.6,300.3
2026-01-01 10:02:24,Anviksha,500,33.5,55,0.28,98.2,30.0,972.0,30.4,1281,143.3,1.24,267.2,196.9,441.0
2026-01-01 10:02:27,Anviksha,357,33.8,31,0.95,47.7,1.2,751.8,28.1,1095,27.6,2.55,191.1,266.4,353.9
2026-01-01 10:02:30,Anviksha,500,37.5,39,0.74,95.7,29.1,1807.0,35.9,1858,155.1,3.98,163.5,173.9,467.2
2026-01-01 10:02:33,Anviksha,500,38.9,75,0.73,50.8,32.0,1201.4,7.1,1642,114.4,3.58,270.4,494.4,492.3
2026-01-01 10:02:37,Anviksha,500,24.9,54,0.17,53.5,1.6,767.3,1.3,1958,49.7,3.46,362.9,156.0,913.9
2026-01-01 10:02:40,Anviksha,233,19.3,60,0.32,37.9,22.0,791.7,5.6,515,126.3,4.31,50.8,313.3,755.4
2026-01-01 10:02:43,Anviksha,186,22.5,82,0.49,12.9,21.1,1543.4,22.3,479,188.0,1.98,454.2,459.0,905.7
2026-01-01 10:02:46,Anviksha,280,28.1,31,0.38,12.8,40.2,906.9,38.3,707,42.1,2.73,321.3,461.1,670.9
2026-01-01 10:02:49,Anviksha,449,32.2,43,0.55,24.7,47.8,1481.3,38.4,1243,108.5,4.21,472.1,476.8,283.5
2026-01-01 10:02:52,Anviksha,344,18.2,33,0.64,23.7,16.8,416.8,27.1,1074,83.6,3.1,398.3,489.5,568.3
2026-01-01 10:02:55,Anviksha,500,27.9,47,0.6,21.5,42.3,780.0,27.0,1792,116.9,1.83,263.0,339.9,183.3
2026-01-01 10:02:58,Anviksha,500,37.1,88,0.85,69.1,17.2,1050.3,34.3,1723,178.9,0.32,388.0,473.2,487.1
2026-01-01 10:03:01,Anviksha,484,19.3,33,0.94,19.0,43.1,851.1,8.5,1439,172.2,2.89,105.4,244.8,788.0
2026-01-01 10:03:04,Anviksha,400,34.5,39,0.68,27.9,8.3,1801.2,30.8,1339,166.9,1.33,201.4,124.1,513.9
2026-01-01 10:03:07,Anviksha,500,28.4,87,0.21,13.3,6.5,1281.7,20.7,1862,167.7,4.59,321.0,180.3,314.4
2026-01-01 10:03:10,Anviksha,417,34.2,38,0.38,48.2,36.9,1798.4,6.0,1068,151.4,1.14,389.0,279.0,178.4
2026-01-01 10:03:13,Anviksha,434,22.8,78,0.26,26.9,7.5,1732.8,29.4,1503,27.0,2.82,267.1,454.6,613.0
2026-01-01 10:03:16,Anviksha,500,30.8,59,0.37,52.3,17.8,304.3,40.2,1831,156.7,1.27,62.2,369.4,517.8
2026-01-01 10:03:19,Anviksha,500,18.3,67,0.16,39.0,33.4,1909.1,15.8,1882,95.6,1.07,78.1,459.2,475.0
2026-01-01 10:03:22,Anviksha,335,36.4,33,0.21,86.9,38.0,1074.0,43.2,505,48.8,1.35,170.4,380.3,617.1
2026-01-01 10:03:25,Anviksha,297,26.6,64,0.76,46.7,17.2,1547.5,36.8,738,77.2,4.65,259.1,59.8,565.1
